Time,Series,Value
2021-05-25T02:00:00+02:00,Ventilation,8
2021-05-25T02:00:00+02:00,Sokets plug,13.25
2021-05-25T02:00:00+02:00,Lighting,8.313
2021-05-25T02:00:00+02:00,Other electricity,71.438
2021-05-25T02:00:00+02:00,Cooling,17
2021-05-25T02:00:00+02:00,Heating,5.75
2021-05-25T03:00:00+02:00,Ventilation,7.125
2021-05-25T03:00:00+02:00,Sokets plug,9.75
2021-05-25T03:00:00+02:00,Lighting,7.688
2021-05-25T03:00:00+02:00,Other electricity,81.563
2021-05-25T03:00:00+02:00,Cooling,15.875
2021-05-25T03:00:00+02:00,Heating,6.25
2021-05-25T04:00:00+02:00,Ventilation,10.375
2021-05-25T04:00:00+02:00,Sokets plug,13.938
2021-05-25T04:00:00+02:00,Lighting,8.188
2021-05-25T04:00:00+02:00,Other electricity,62.75
2021-05-25T04:00:00+02:00,Cooling,30.25
2021-05-25T04:00:00+02:00,Heating,6.25
2021-05-25T05:00:00+02:00,Ventilation,6.375
2021-05-25T05:00:00+02:00,Sokets plug,13.75
2021-05-25T05:00:00+02:00,Lighting,9.375
2021-05-25T05:00:00+02:00,Other electricity,72.25
2021-05-25T05:00:00+02:00,Cooling,17.25
2021-05-25T05:00:00+02:00,Heating,11
2021-05-25T06:00:00+02:00,Ventilation,9.375
2021-05-25T06:00:00+02:00,Sokets plug,13.625
2021-05-25T06:00:00+02:00,Lighting,8.5
2021-05-25T06:00:00+02:00,Other electricity,80.25
2021-05-25T06:00:00+02:00,Cooling,27.75
2021-05-25T06:00:00+02:00,Heating,10.25
2021-05-25T07:00:00+02:00,Ventilation,29
2021-05-25T07:00:00+02:00,Sokets plug,11.688
2021-05-25T07:00:00+02:00,Lighting,9.563
2021-05-25T07:00:00+02:00,Other electricity,86
2021-05-25T07:00:00+02:00,Cooling,20.75
2021-05-25T07:00:00+02:00,Heating,10
2021-05-25T08:00:00+02:00,Ventilation,63.875
2021-05-25T08:00:00+02:00,Sokets plug,11.75
2021-05-25T08:00:00+02:00,Lighting,11.125
2021-05-25T08:00:00+02:00,Other electricity,103.875
2021-05-25T08:00:00+02:00,Cooling,10.875
2021-05-25T08:00:00+02:00,Heating,12
2021-05-25T09:00:00+02:00,Ventilation,41.625
2021-05-25T09:00:00+02:00,Sokets plug,13.438
2021-05-25T09:00:00+02:00,Lighting,14.125
2021-05-25T09:00:00+02:00,Other electricity,142.188
2021-05-25T09:00:00+02:00,Cooling,16.125
2021-05-25T09:00:00+02:00,Heating,92
2021-05-25T10:00:00+02:00,Ventilation,115
2021-05-25T10:00:00+02:00,Sokets plug,26.875
2021-05-25T10:00:00+02:00,Lighting,22.375
2021-05-25T10:00:00+02:00,Other electricity,77.125
2021-05-25T10:00:00+02:00,Cooling,20.625
2021-05-25T10:00:00+02:00,Heating,6.5
2021-05-25T11:00:00+02:00,Ventilation,98.5
2021-05-25T11:00:00+02:00,Sokets plug,35.625
2021-05-25T11:00:00+02:00,Lighting,36.5
2021-05-25T11:00:00+02:00,Other electricity,81
2021-05-25T11:00:00+02:00,Cooling,19.375
2021-05-25T11:00:00+02:00,Heating,9.5
2021-05-25T12:00:00+02:00,Ventilation,83.625
2021-05-25T12:00:00+02:00,Sokets plug,35.75
2021-05-25T12:00:00+02:00,Lighting,42.625
2021-05-25T12:00:00+02:00,Other electricity,101.5
2021-05-25T12:00:00+02:00,Cooling,28.5
2021-05-25T12:00:00+02:00,Heating,8.5
2021-05-25T13:00:00+02:00,Ventilation,88.25
2021-05-25T13:00:00+02:00,Sokets plug,29.125
2021-05-25T13:00:00+02:00,Lighting,42.563
2021-05-25T13:00:00+02:00,Other electricity,102.188
2021-05-25T13:00:00+02:00,Cooling,27.375
2021-05-25T13:00:00+02:00,Heating,7.5
2021-05-25T14:00:00+02:00,Ventilation,107.75
2021-05-25T14:00:00+02:00,Sokets plug,31.625
2021-05-25T14:00:00+02:00,Lighting,42.563
2021-05-25T14:00:00+02:00,Other electricity,73.813
2021-05-25T14:00:00+02:00,Cooling,20.75
2021-05-25T14:00:00+02:00,Heating,8
2021-05-25T15:00:00+02:00,Ventilation,49.25
2021-05-25T15:00:00+02:00,Sokets plug,27.375
2021-05-25T15:00:00+02:00,Lighting,36.938
2021-05-25T15:00:00+02:00,Other electricity,144.313
2021-05-25T15:00:00+02:00,Cooling,25.625
2021-05-25T15:00:00+02:00,Heating,10
2021-05-25T16:00:00+02:00,Ventilation,83.875
2021-05-25T16:00:00+02:00,Sokets plug,29.563
2021-05-25T16:00:00+02:00,Lighting,37.563
2021-05-25T16:00:00+02:00,Other electricity,98.875
2021-05-25T16:00:00+02:00,Cooling,32.125
2021-05-25T16:00:00+02:00,Heating,7.5
2021-05-25T17:00:00+02:00,Ventilation,80.875
2021-05-25T17:00:00+02:00,Sokets plug,40.75
2021-05-25T17:00:00+02:00,Lighting,36
2021-05-25T17:00:00+02:00,Other electricity,76.375
2021-05-25T17:00:00+02:00,Cooling,46
2021-05-25T17:00:00+02:00,Heating,6.5
2021-05-25T18:00:00+02:00,Ventilation,56.625
2021-05-25T18:00:00+02:00,Sokets plug,38.75
2021-05-25T18:00:00+02:00,Lighting,33.063
2021-05-25T18:00:00+02:00,Other electricity,108.563
2021-05-25T18:00:00+02:00,Cooling,27.5
2021-05-25T18:00:00+02:00,Heating,6.5
2021-05-25T19:00:00+02:00,Ventilation,79.625
2021-05-25T19:00:00+02:00,Sokets plug,29.25
2021-05-25T19:00:00+02:00,Lighting,31.25
2021-05-25T19:00:00+02:00,Other electricity,68.375
2021-05-25T19:00:00+02:00,Cooling,34.5
2021-05-25T19:00:00+02:00,Heating,5.75
2021-05-25T20:00:00+02:00,Ventilation,115.25
2021-05-25T20:00:00+02:00,Sokets plug,29.125
2021-05-25T20:00:00+02:00,Lighting,29.313
2021-05-25T20:00:00+02:00,Other electricity,48.188
2021-05-25T20:00:00+02:00,Cooling,30.625
2021-05-25T20:00:00+02:00,Heating,107
2021-05-25T21:00:00+02:00,Ventilation,107.875
2021-05-25T21:00:00+02:00,Sokets plug,19.563
2021-05-25T21:00:00+02:00,Lighting,18.563
2021-05-25T21:00:00+02:00,Other electricity,43.75
2021-05-25T21:00:00+02:00,Cooling,22.75
2021-05-25T21:00:00+02:00,Heating,6.5
2021-05-25T22:00:00+02:00,Ventilation,51.75
2021-05-25T22:00:00+02:00,Sokets plug,16.125
2021-05-25T22:00:00+02:00,Lighting,10.438
2021-05-25T22:00:00+02:00,Other electricity,93.438
2021-05-25T22:00:00+02:00,Cooling,16.25
2021-05-25T22:00:00+02:00,Heating,5.75
2021-05-25T23:00:00+02:00,Ventilation,100.375
2021-05-25T23:00:00+02:00,Sokets plug,17.188
2021-05-25T23:00:00+02:00,Lighting,10.625
2021-05-25T23:00:00+02:00,Other electricity,30.813
2021-05-25T23:00:00+02:00,Cooling,24.5
2021-05-25T23:00:00+02:00,Heating,6.25
2021-05-26T00:00:00+02:00,Ventilation,37.625
2021-05-26T00:00:00+02:00,Sokets plug,12.688
2021-05-26T00:00:00+02:00,Lighting,5.5
2021-05-26T00:00:00+02:00,Other electricity,75.813
2021-05-26T00:00:00+02:00,Cooling,21.875
2021-05-26T00:00:00+02:00,Heating,6.5
2021-05-26T01:00:00+02:00,Ventilation,25.75
2021-05-26T01:00:00+02:00,Sokets plug,10.375
2021-05-26T01:00:00+02:00,Lighting,4.438
2021-05-26T01:00:00+02:00,Other electricity,60.688
2021-05-26T01:00:00+02:00,Cooling,15.25
2021-05-26T01:00:00+02:00,Heating,6.25
2021-05-26T02:00:00+02:00,Ventilation,9.625
2021-05-26T02:00:00+02:00,Sokets plug,13.188
2021-05-26T02:00:00+02:00,Lighting,9.375
2021-05-26T02:00:00+02:00,Other electricity,65.938
2021-05-26T02:00:00+02:00,Cooling,22.375
2021-05-26T02:00:00+02:00,Heating,5.75
2021-05-26T03:00:00+02:00,Ventilation,10.625
2021-05-26T03:00:00+02:00,Sokets plug,12.438
2021-05-26T03:00:00+02:00,Lighting,6
2021-05-26T03:00:00+02:00,Other electricity,77.313
2021-05-26T03:00:00+02:00,Cooling,23.125
2021-05-26T03:00:00+02:00,Heating,6.25
2021-05-26T04:00:00+02:00,Ventilation,6
2021-05-26T04:00:00+02:00,Sokets plug,12.375
2021-05-26T04:00:00+02:00,Lighting,4.375
2021-05-26T04:00:00+02:00,Other electricity,78.5
2021-05-26T04:00:00+02:00,Cooling,15.25
2021-05-26T04:00:00+02:00,Heating,6.25
2021-05-26T05:00:00+02:00,Ventilation,7.125
2021-05-26T05:00:00+02:00,Sokets plug,14
2021-05-26T05:00:00+02:00,Lighting,4.813
2021-05-26T05:00:00+02:00,Other electricity,70.188
2021-05-26T05:00:00+02:00,Cooling,18.875
2021-05-26T05:00:00+02:00,Heating,17.25
2021-05-26T06:00:00+02:00,Ventilation,10.375
2021-05-26T06:00:00+02:00,Sokets plug,12.375
2021-05-26T06:00:00+02:00,Lighting,4.125
2021-05-26T06:00:00+02:00,Other electricity,87.875
2021-05-26T06:00:00+02:00,Cooling,19.75
2021-05-26T06:00:00+02:00,Heating,17.75
2021-05-26T07:00:00+02:00,Ventilation,26.625
2021-05-26T07:00:00+02:00,Sokets plug,11.813
2021-05-26T07:00:00+02:00,Lighting,6.438
2021-05-26T07:00:00+02:00,Other electricity,89.375
2021-05-26T07:00:00+02:00,Cooling,13.25
2021-05-26T07:00:00+02:00,Heating,17
2021-05-26T08:00:00+02:00,Ventilation,47.75
2021-05-26T08:00:00+02:00,Sokets plug,17.063
2021-05-26T08:00:00+02:00,Lighting,11.813
2021-05-26T08:00:00+02:00,Other electricity,107.875
2021-05-26T08:00:00+02:00,Cooling,15
2021-05-26T08:00:00+02:00,Heating,73
2021-05-26T09:00:00+02:00,Ventilation,59.625
2021-05-26T09:00:00+02:00,Sokets plug,18.25
2021-05-26T09:00:00+02:00,Lighting,12.938
2021-05-26T09:00:00+02:00,Other electricity,125.813
2021-05-26T09:00:00+02:00,Cooling,14.375
2021-05-26T09:00:00+02:00,Heating,6.5
2021-05-26T10:00:00+02:00,Ventilation,58.625
2021-05-26T10:00:00+02:00,Sokets plug,25.563
2021-05-26T10:00:00+02:00,Lighting,23.813
2021-05-26T10:00:00+02:00,Other electricity,136.375
2021-05-26T10:00:00+02:00,Cooling,19.125
2021-05-26T10:00:00+02:00,Heating,9
2021-05-26T11:00:00+02:00,Ventilation,135.125
2021-05-26T11:00:00+02:00,Sokets plug,37.875
2021-05-26T11:00:00+02:00,Lighting,34
2021-05-26T11:00:00+02:00,Other electricity,48.875
2021-05-26T11:00:00+02:00,Cooling,24.625
2021-05-26T11:00:00+02:00,Heating,8.5
2021-05-26T12:00:00+02:00,Ventilation,91.75
2021-05-26T12:00:00+02:00,Sokets plug,36.438
2021-05-26T12:00:00+02:00,Lighting,36.563
2021-05-26T12:00:00+02:00,Other electricity,109.125
2021-05-26T12:00:00+02:00,Cooling,48.625
2021-05-26T12:00:00+02:00,Heating,8
2021-05-26T13:00:00+02:00,Ventilation,100.25
2021-05-26T13:00:00+02:00,Sokets plug,34.625
2021-05-26T13:00:00+02:00,Lighting,39
2021-05-26T13:00:00+02:00,Other electricity,76.125
2021-05-26T13:00:00+02:00,Cooling,55
2021-05-26T13:00:00+02:00,Heating,7
2021-05-26T14:00:00+02:00,Ventilation,99.875
2021-05-26T14:00:00+02:00,Sokets plug,40.188
2021-05-26T14:00:00+02:00,Lighting,40.313
2021-05-26T14:00:00+02:00,Other electricity,70.25
2021-05-26T14:00:00+02:00,Cooling,26.875
2021-05-26T14:00:00+02:00,Heating,9
2021-05-26T15:00:00+02:00,Ventilation,73
2021-05-26T15:00:00+02:00,Sokets plug,34
2021-05-26T15:00:00+02:00,Lighting,37.563
2021-05-26T15:00:00+02:00,Other electricity,95.563
2021-05-26T15:00:00+02:00,Cooling,27.375
2021-05-26T15:00:00+02:00,Heating,11
2021-05-26T16:00:00+02:00,Ventilation,110
2021-05-26T16:00:00+02:00,Sokets plug,32.875
2021-05-26T16:00:00+02:00,Lighting,34.688
2021-05-26T16:00:00+02:00,Other electricity,49.063
2021-05-26T16:00:00+02:00,Cooling,17.875
2021-05-26T16:00:00+02:00,Heating,7.75
2021-05-26T17:00:00+02:00,Ventilation,89.125
2021-05-26T17:00:00+02:00,Sokets plug,34.313
2021-05-26T17:00:00+02:00,Lighting,31.313
2021-05-26T17:00:00+02:00,Other electricity,71
2021-05-26T17:00:00+02:00,Cooling,31.25
2021-05-26T17:00:00+02:00,Heating,14.5
2021-05-26T18:00:00+02:00,Ventilation,89.125
2021-05-26T18:00:00+02:00,Sokets plug,29
2021-05-26T18:00:00+02:00,Lighting,31.563
2021-05-26T18:00:00+02:00,Other electricity,69.938
2021-05-26T18:00:00+02:00,Cooling,27.375
2021-05-26T18:00:00+02:00,Heating,14.25
2021-05-26T19:00:00+02:00,Ventilation,74.5
2021-05-26T19:00:00+02:00,Sokets plug,23.375
2021-05-26T19:00:00+02:00,Lighting,30.125
2021-05-26T19:00:00+02:00,Other electricity,91
2021-05-26T19:00:00+02:00,Cooling,18
2021-05-26T19:00:00+02:00,Heating,89.25
2021-05-26T20:00:00+02:00,Ventilation,80.875
2021-05-26T20:00:00+02:00,Sokets plug,24.188
2021-05-26T20:00:00+02:00,Lighting,26.438
2021-05-26T20:00:00+02:00,Other electricity,76.125
2021-05-26T20:00:00+02:00,Cooling,31.875
2021-05-26T20:00:00+02:00,Heating,6.75
2021-05-26T21:00:00+02:00,Ventilation,39.375
2021-05-26T21:00:00+02:00,Sokets plug,20.25
2021-05-26T21:00:00+02:00,Lighting,21.938
2021-05-26T21:00:00+02:00,Other electricity,106.313
2021-05-26T21:00:00+02:00,Cooling,25.625
2021-05-26T21:00:00+02:00,Heating,6.25
2021-05-26T22:00:00+02:00,Ventilation,122.125
2021-05-26T22:00:00+02:00,Sokets plug,18
2021-05-26T22:00:00+02:00,Lighting,13.438
2021-05-26T22:00:00+02:00,Other electricity,31.813
2021-05-26T22:00:00+02:00,Cooling,25.625
2021-05-26T22:00:00+02:00,Heating,6
2021-05-26T23:00:00+02:00,Ventilation,46.5
2021-05-26T23:00:00+02:00,Sokets plug,15.875
2021-05-26T23:00:00+02:00,Lighting,10.938
2021-05-26T23:00:00+02:00,Other electricity,88.813
2021-05-26T23:00:00+02:00,Cooling,17.375
2021-05-26T23:00:00+02:00,Heating,6
2021-05-27T00:00:00+02:00,Ventilation,37.75
2021-05-27T00:00:00+02:00,Sokets plug,12.25
2021-05-27T00:00:00+02:00,Lighting,9
2021-05-27T00:00:00+02:00,Other electricity,79.625
2021-05-27T00:00:00+02:00,Cooling,16.875
2021-05-27T00:00:00+02:00,Heating,6.25
2021-05-27T01:00:00+02:00,Ventilation,43.375
2021-05-27T01:00:00+02:00,Sokets plug,10.313
2021-05-27T01:00:00+02:00,Lighting,8.25
2021-05-27T01:00:00+02:00,Other electricity,43.438
2021-05-27T01:00:00+02:00,Cooling,16.625
2021-05-27T01:00:00+02:00,Heating,5.75
2021-05-27T02:00:00+02:00,Ventilation,5.5
2021-05-27T02:00:00+02:00,Sokets plug,15.375
2021-05-27T02:00:00+02:00,Lighting,8.438
2021-05-27T02:00:00+02:00,Other electricity,89.313
2021-05-27T02:00:00+02:00,Cooling,17.875
2021-05-27T02:00:00+02:00,Heating,6
2021-05-27T03:00:00+02:00,Ventilation,7.375
2021-05-27T03:00:00+02:00,Sokets plug,11.813
2021-05-27T03:00:00+02:00,Lighting,7.875
2021-05-27T03:00:00+02:00,Other electricity,71.563
2021-05-27T03:00:00+02:00,Cooling,21.875
2021-05-27T03:00:00+02:00,Heating,6
2021-05-27T04:00:00+02:00,Ventilation,7.75
2021-05-27T04:00:00+02:00,Sokets plug,11.688
2021-05-27T04:00:00+02:00,Lighting,6.875
2021-05-27T04:00:00+02:00,Other electricity,74.688
2021-05-27T04:00:00+02:00,Cooling,20
2021-05-27T04:00:00+02:00,Heating,6.25
2021-05-27T05:00:00+02:00,Ventilation,9.625
2021-05-27T05:00:00+02:00,Sokets plug,13.563
2021-05-27T05:00:00+02:00,Lighting,9
2021-05-27T05:00:00+02:00,Other electricity,71.438
2021-05-27T05:00:00+02:00,Cooling,23.375
2021-05-27T05:00:00+02:00,Heating,28
2021-05-27T06:00:00+02:00,Ventilation,3
2021-05-27T06:00:00+02:00,Sokets plug,12.563
2021-05-27T06:00:00+02:00,Lighting,9.688
2021-05-27T06:00:00+02:00,Other electricity,90.938
2021-05-27T06:00:00+02:00,Cooling,17.313
2021-05-27T06:00:00+02:00,Heating,28.25
2021-05-27T07:00:00+02:00,Ventilation,3
2021-05-27T07:00:00+02:00,Sokets plug,11.875
2021-05-27T07:00:00+02:00,Lighting,7.125
2021-05-27T07:00:00+02:00,Other electricity,115.688
2021-05-27T07:00:00+02:00,Cooling,15.813
2021-05-27T07:00:00+02:00,Heating,28
2021-05-27T08:00:00+02:00,Ventilation,30.375
2021-05-27T08:00:00+02:00,Sokets plug,15.563
2021-05-27T08:00:00+02:00,Lighting,14.438
2021-05-27T08:00:00+02:00,Other electricity,123.25
2021-05-27T08:00:00+02:00,Cooling,20.375
2021-05-27T08:00:00+02:00,Heating,40
2021-05-27T09:00:00+02:00,Ventilation,125.625
2021-05-27T09:00:00+02:00,Sokets plug,14.188
2021-05-27T09:00:00+02:00,Lighting,16
2021-05-27T09:00:00+02:00,Other electricity,44.313
2021-05-27T09:00:00+02:00,Cooling,39.375
2021-05-27T09:00:00+02:00,Heating,9
2021-05-27T10:00:00+02:00,Ventilation,74.625
2021-05-27T10:00:00+02:00,Sokets plug,20.125
2021-05-27T10:00:00+02:00,Lighting,24.563
2021-05-27T10:00:00+02:00,Other electricity,107.438
2021-05-27T10:00:00+02:00,Cooling,24.25
2021-05-27T10:00:00+02:00,Heating,7
2021-05-27T11:00:00+02:00,Ventilation,72.25
2021-05-27T11:00:00+02:00,Sokets plug,36.875
2021-05-27T11:00:00+02:00,Lighting,29.063
2021-05-27T11:00:00+02:00,Other electricity,107.813
2021-05-27T11:00:00+02:00,Cooling,20
2021-05-27T11:00:00+02:00,Heating,10.25
2021-05-27T12:00:00+02:00,Ventilation,79.25
2021-05-27T12:00:00+02:00,Sokets plug,29.125
2021-05-27T12:00:00+02:00,Lighting,31.25
2021-05-27T12:00:00+02:00,Other electricity,124.125
2021-05-27T12:00:00+02:00,Cooling,21.25
2021-05-27T12:00:00+02:00,Heating,6.25
2021-05-27T13:00:00+02:00,Ventilation,74.5
2021-05-27T13:00:00+02:00,Sokets plug,28.813
2021-05-27T13:00:00+02:00,Lighting,34.438
2021-05-27T13:00:00+02:00,Other electricity,110.625
2021-05-27T13:00:00+02:00,Cooling,22.625
2021-05-27T13:00:00+02:00,Heating,6.75
2021-05-27T14:00:00+02:00,Ventilation,155.625
2021-05-27T14:00:00+02:00,Sokets plug,30.563
2021-05-27T14:00:00+02:00,Lighting,36.125
2021-05-27T14:00:00+02:00,Other electricity,19.438
2021-05-27T14:00:00+02:00,Cooling,20.75
2021-05-27T14:00:00+02:00,Heating,7.25
2021-05-27T15:00:00+02:00,Ventilation,49.5
2021-05-27T15:00:00+02:00,Sokets plug,24.75
2021-05-27T15:00:00+02:00,Lighting,32.563
2021-05-27T15:00:00+02:00,Other electricity,143.563
2021-05-27T15:00:00+02:00,Cooling,25.625
2021-05-27T15:00:00+02:00,Heating,8.25
2021-05-27T16:00:00+02:00,Ventilation,137.375
2021-05-27T16:00:00+02:00,Sokets plug,25.25
2021-05-27T16:00:00+02:00,Lighting,37
2021-05-27T16:00:00+02:00,Other electricity,39.125
2021-05-27T16:00:00+02:00,Cooling,24.75
2021-05-27T16:00:00+02:00,Heating,7.75
2021-05-27T17:00:00+02:00,Ventilation,63
2021-05-27T17:00:00+02:00,Sokets plug,0.438
2021-05-27T17:00:00+02:00,Lighting,5.375
2021-05-27T17:00:00+02:00,Other electricity,0
2021-05-27T17:00:00+02:00,Cooling,0
2021-05-27T17:00:00+02:00,Heating,0
2021-05-27T18:00:00+02:00,Ventilation,69.125
2021-05-27T18:00:00+02:00,Sokets plug,46.5
2021-05-27T18:00:00+02:00,Lighting,32.375
2021-05-27T18:00:00+02:00,Other electricity,91.563
2021-05-27T18:00:00+02:00,Cooling,26.938
2021-05-27T18:00:00+02:00,Heating,14.5
2021-05-27T19:00:00+02:00,Ventilation,75.375
2021-05-27T19:00:00+02:00,Sokets plug,22.188
2021-05-27T19:00:00+02:00,Lighting,29.625
2021-05-27T19:00:00+02:00,Other electricity,103.25
2021-05-27T19:00:00+02:00,Cooling,22.063
2021-05-27T19:00:00+02:00,Heating,14.5
2021-05-27T20:00:00+02:00,Ventilation,22.75
2021-05-27T20:00:00+02:00,Sokets plug,1.5
2021-05-27T20:00:00+02:00,Lighting,4
2021-05-27T20:00:00+02:00,Other electricity,0
2021-05-27T20:00:00+02:00,Cooling,0
2021-05-27T20:00:00+02:00,Heating,0
2021-05-27T21:00:00+02:00,Ventilation,25.875
2021-05-27T21:00:00+02:00,Sokets plug,20.125
2021-05-27T21:00:00+02:00,Lighting,15.063
2021-05-27T21:00:00+02:00,Other electricity,126.688
2021-05-27T21:00:00+02:00,Cooling,19.25
2021-05-27T21:00:00+02:00,Heating,6.25
2021-05-27T22:00:00+02:00,Ventilation,11.5
2021-05-27T22:00:00+02:00,Sokets plug,15.563
2021-05-27T22:00:00+02:00,Lighting,9.313
2021-05-27T22:00:00+02:00,Other electricity,150.125
2021-05-27T22:00:00+02:00,Cooling,15.5
2021-05-27T22:00:00+02:00,Heating,6.25
2021-05-27T23:00:00+02:00,Ventilation,11.5
2021-05-27T23:00:00+02:00,Sokets plug,0.875
2021-05-27T23:00:00+02:00,Lighting,0.5
2021-05-27T23:00:00+02:00,Other electricity,0
2021-05-27T23:00:00+02:00,Cooling,0
2021-05-27T23:00:00+02:00,Heating,0
2021-05-28T00:00:00+02:00,Ventilation,131.125
2021-05-28T00:00:00+02:00,Sokets plug,13.25
2021-05-28T00:00:00+02:00,Lighting,9.25
2021-05-28T00:00:00+02:00,Other electricity,0
2021-05-28T00:00:00+02:00,Cooling,23.875
2021-05-28T00:00:00+02:00,Heating,6.25
2021-05-28T01:00:00+02:00,Ventilation,13
2021-05-28T01:00:00+02:00,Sokets plug,9.438
2021-05-28T01:00:00+02:00,Lighting,4.375
2021-05-28T01:00:00+02:00,Other electricity,78.438
2021-05-28T01:00:00+02:00,Cooling,15.75
2021-05-28T01:00:00+02:00,Heating,6.25
2021-05-28T02:00:00+02:00,Ventilation,1.625
2021-05-28T02:00:00+02:00,Sokets plug,0.813
2021-05-28T02:00:00+02:00,Lighting,4.375
2021-05-28T02:00:00+02:00,Other electricity,0
2021-05-28T02:00:00+02:00,Cooling,0
2021-05-28T02:00:00+02:00,Heating,0
2021-05-28T03:00:00+02:00,Ventilation,11.875
2021-05-28T03:00:00+02:00,Sokets plug,21.625
2021-05-28T03:00:00+02:00,Lighting,6.938
2021-05-28T03:00:00+02:00,Other electricity,53.688
2021-05-28T03:00:00+02:00,Cooling,23.375
2021-05-28T03:00:00+02:00,Heating,6
2021-05-28T04:00:00+02:00,Ventilation,10.875
2021-05-28T04:00:00+02:00,Sokets plug,11.938
2021-05-28T04:00:00+02:00,Lighting,4.938
2021-05-28T04:00:00+02:00,Other electricity,65.25
2021-05-28T04:00:00+02:00,Cooling,25
2021-05-28T04:00:00+02:00,Heating,5.75
2021-05-28T05:00:00+02:00,Ventilation,6.5
2021-05-28T05:00:00+02:00,Sokets plug,1
2021-05-28T05:00:00+02:00,Lighting,0.5
2021-05-28T05:00:00+02:00,Other electricity,0
2021-05-28T05:00:00+02:00,Cooling,0
2021-05-28T05:00:00+02:00,Heating,0
2021-05-28T06:00:00+02:00,Ventilation,13.75
2021-05-28T06:00:00+02:00,Sokets plug,11.563
2021-05-28T06:00:00+02:00,Lighting,6.188
2021-05-28T06:00:00+02:00,Other electricity,84.188
2021-05-28T06:00:00+02:00,Cooling,17.313
2021-05-28T06:00:00+02:00,Heating,6
2021-05-28T07:00:00+02:00,Ventilation,13.5
2021-05-28T07:00:00+02:00,Sokets plug,12.625
2021-05-28T07:00:00+02:00,Lighting,7.063
2021-05-28T07:00:00+02:00,Other electricity,23.25
2021-05-28T07:00:00+02:00,Cooling,16.063
2021-05-28T07:00:00+02:00,Heating,6
2021-05-28T08:00:00+02:00,Ventilation,67.875
2021-05-28T08:00:00+02:00,Sokets plug,12.25
2021-05-28T08:00:00+02:00,Lighting,14.313
2021-05-28T08:00:00+02:00,Other electricity,77.313
2021-05-28T08:00:00+02:00,Cooling,27.75
2021-05-28T08:00:00+02:00,Heating,72.75
2021-05-28T09:00:00+02:00,Ventilation,56.125
2021-05-28T09:00:00+02:00,Sokets plug,16.625
2021-05-28T09:00:00+02:00,Lighting,15.125
2021-05-28T09:00:00+02:00,Other electricity,118
2021-05-28T09:00:00+02:00,Cooling,19.625
2021-05-28T09:00:00+02:00,Heating,39.25
2021-05-28T10:00:00+02:00,Ventilation,79.75
2021-05-28T10:00:00+02:00,Sokets plug,20.5
2021-05-28T10:00:00+02:00,Lighting,24.563
2021-05-28T10:00:00+02:00,Other electricity,98.688
2021-05-28T10:00:00+02:00,Cooling,18.5
2021-05-28T10:00:00+02:00,Heating,7.5
2021-05-28T11:00:00+02:00,Ventilation,65.375
2021-05-28T11:00:00+02:00,Sokets plug,4.5
2021-05-28T11:00:00+02:00,Lighting,3.75
2021-05-28T11:00:00+02:00,Other electricity,0
2021-05-28T11:00:00+02:00,Cooling,0
2021-05-28T11:00:00+02:00,Heating,0
2021-05-28T12:00:00+02:00,Ventilation,134.25
2021-05-28T12:00:00+02:00,Sokets plug,28.75
